source,id_str,text,is_retweet,retweet_count,favorite_count
Twitter for iPhone,9.00E+17,"Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime &amp; border!",FALSE,20194,96417
Media Studio,9.00E+17,MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h,FALSE,16193,68634
Twitter for iPhone,9.00E+17,#DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,FALSE,11193,51696
Twitter for iPhone,9.00E+17,"Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our streets! https://t.co/Mau0B1qYIP",FALSE,27775,98412
Twitter for iPhone,9.00E+17,"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1",FALSE,13248,58229
Media Studio,9.00E+17,"THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma, Arizona &amp; around the United States! https://t.co/tjFx8XjhDz",FALSE,20358,91008
Media Studio,9.00E+17,"We will push onward to victory w/hope in our hearts, courage in our souls &amp; everlasting pride in each &amp; every one of you. God Bless America. https://t.co/44QYFSq07a",FALSE,16631,70736
Twitter for iPhone,9.00E+17,"See you at 7:00 P.M. tonight Phoenix, Arizona! #MAGA🇺🇸
Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE",FALSE,8768,42424
Twitter for iPhone,9.00E+17,"We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain, and their families. https://t.co/t3kD8qj9Mt",FALSE,16214,71070
Twitter for iPhone,9.00E+17,"Was with great people last night in Fort Myer, Virginia. The future of our country is strong!",FALSE,15407,90990
Media Studio,9.00E+17,"Address to the Nation
Full Video &amp; Transcript:
https://t.co/FELdImTuUM https://t.co/6ly3fNatiX",FALSE,13820,54577
Media Studio,9.00E+17,"Thank you to the men and women of Fort Myer, and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz",FALSE,15249,75023
Twitter for iPhone,9.00E+17,"Join me live from Fort Myer in Arlington, Virginia. 
➡️https://t.co/LOV4StdJDj",FALSE,6161,42590
Twitter for iPhone,9.00E+17,"Thank you, the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK",FALSE,20686,87097
Twitter for iPhone,9.00E+17,Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry!,FALSE,15972,76326
Twitter for iPhone,8.99E+17,Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU,FALSE,20975,86029
Twitter for iPhone,8.99E+17,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,FALSE,28832,130525
Twitter for iPhone,8.99E+17,I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,FALSE,33075,158317
Twitter for iPhone,8.99E+17,"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp; we will heal, &amp; be stronger than ever before!",FALSE,28852,142264
Twitter for iPhone,8.99E+17,"Our great country has been divided for decades. Sometimes you need protest in order to heel, &amp; we will heel, &amp; be stronger than ever before!",FALSE,1958,6690
Twitter for iPhone,8.99E+17,Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,FALSE,15167,83507
Twitter for iPhone,8.99E+17,Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,FALSE,25591,124513
Twitter for iPhone,8.99E+17,Steve Bannon will be a tough and smart new voice at @BreitbartNews...maybe even better than ever before. Fake News needs the competition!,FALSE,28313,106751
Twitter for iPhone,8.99E+17,"Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made, including on Afghanistan.",FALSE,16128,85976
Twitter for iPhone,8.99E+17,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,FALSE,25380,119211
Twitter for iPhone,8.99E+17,"My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!
#LESM",FALSE,21668,95033
Twitter for iPhone,8.99E+17,"Today, I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️https://t.co/c3zIkdtowc https://t.co/re6n0MS0cj",FALSE,14892,63149
Media Studio,8.99E+17,"Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military! #MAGA🇺🇸 https://t.co/Hjmcnnse9j",FALSE,13916,70122
Twitter for iPhone,8.99E+17,I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: https://t.co/3iScfuMw9s,FALSE,14281,57839
Twitter for iPhone,8.99E+17,"Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).",FALSE,16118,87960
Twitter for iPhone,8.99E+17,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,FALSE,37669,144838
Twitter for iPhone,8.99E+17,The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,FALSE,23407,98841
Twitter for iPhone,8.99E+17,Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!,FALSE,22669,112560
Twitter for iPhone,8.98E+17,Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,FALSE,30534,110455
Twitter for iPhone,8.98E+17,"The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough &amp; strong, we love you!",FALSE,66115,222216
Twitter for iPhone,8.98E+17,"...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!",FALSE,27230,113707
Twitter for iPhone,8.98E+17,"...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...",FALSE,34360,137167
Twitter for iPhone,8.98E+17,Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,FALSE,34483,135039
Twitter for iPhone,8.98E+17,Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,FALSE,11830,66631
Twitter for iPhone,8.98E+17,"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!",FALSE,23199,86073
Twitter for iPhone,8.98E+17,"The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!",FALSE,33033,129351
Twitter for iPhone,8.98E+17,...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,FALSE,15262,71481
Twitter for iPhone,8.98E+17,"Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis &amp; white supremacists......",FALSE,20156,80998
Media Studio,8.98E+17,THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://t.co/Kz2EsQ3f1v https://t.co/vD3BB3hyti,FALSE,15690,64481
Twitter for iPhone,8.98E+17,"Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at: https://t.co/2kUQfKqbsx https://t.co/5ua74dlVtq",FALSE,13904,50974
Twitter for iPhone,8.98E+17,"Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by @DeptVetAffairs @SecShulkin. https://t.co/oMUIZ8X7oB",FALSE,13790,58663
Twitter for iPhone,8.98E+17,"Just landed in Bedminster, New Jersey. #MAGA 🎥https://t.co/6EQfmRzrnv",FALSE,6394,44529
Twitter for iPhone,8.98E+17,"Rather than putting pressure on the businesspeople of the Manufacturing Council &amp; Strategy &amp; Policy Forum, I am ending both. Thank you all!",FALSE,20229,87625
Twitter for iPhone,8.98E+17,"Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!",FALSE,17856,96750
Twitter for iPhone,8.98E+17,"Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!",FALSE,9986,57932
Twitter for iPhone,8.98E+17,MAKE AMERICA GREAT AGAIN!,FALSE,52766,175370
Twitter for iPhone,8.98E+17,Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,FALSE,27363,119210
Twitter for iPhone,8.98E+17,Congratulations John! https://t.co/vhmv7Qoutk,FALSE,7291,37879
Twitter for iPhone,8.98E+17,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!,FALSE,8973,52183
Twitter for iPhone,8.98E+17,"Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!",FALSE,18254,70636
Twitter for iPhone,8.97E+17,"For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!",FALSE,25350,111590
Twitter for iPhone,8.97E+17,"Big day in Alabama. Vote for Luther Strange, he will be great!",FALSE,11425,61099
Twitter for iPhone,8.97E+17,"@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!",FALSE,7462,17572
Twitter for iPhone,8.97E+17,"Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc.",FALSE,7983,47827
Twitter for iPhone,8.97E+17,"Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!",FALSE,20632,122211
Twitter for iPhone,8.97E+17,Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!,FALSE,34084,129183
Twitter for iPhone,8.97E+17,Leaving for New York City and meetings on military purchases and trade.,FALSE,9402,63273
Twitter for iPhone,8.97E+17,"Big day in Washington, D.C., even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!",FALSE,12759,70590
Twitter for iPhone,8.97E+17,.@Merck Pharma is a leader in higher &amp; higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back &amp; LOWER PRICES!,FALSE,14503,65851
Twitter for iPhone,8.97E+17,"Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!",FALSE,22644,94838
Twitter for iPhone,8.97E+17,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,FALSE,20505,97660
Twitter for iPhone,8.97E+17,"Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border &amp; Wall, the military, tax cuts &amp; law enforcement.",FALSE,11474,60284
Twitter for iPhone,8.97E+17,Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA,FALSE,12362,69555
Twitter for iPhone,8.97E+17,"Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!",FALSE,23601,112225
Twitter for iPhone,8.97E+17,Deepest condolences to the families &amp; fellow officers of the VA State Police who died today. You're all among the best this nation produces.,FALSE,26774,127578
Media Studio,8.96E+17,"We will continue to follow developments in Charlottesville, and will provide whatever assistance is needed. We are ready, willing and able. https://t.co/mCTYBgUePi",FALSE,15556,68383
Media Studio,8.96E+17,"We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn",FALSE,33786,113556
Twitter for iPhone,8.96E+17,"What is vital now is a swift restoration of law and order and the protection of innocent lives.
#Charlottesville https://t.co/DB22fgnu6L",FALSE,17736,69710
Twitter for iPhone,8.96E+17,"Join me live from Bedminster, New Jersey: https://t.co/P3cRVvE0cY",FALSE,5263,32522
Twitter for iPhone,8.96E+17,"Am in Bedminster for meetings &amp; press conference on V.A. &amp; all that we have done, and are doing, to make it better-but Charlottesville sad!",FALSE,11471,60599
Twitter for iPhone,8.96E+17,We ALL must be united &amp; condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!,FALSE,59652,195440
Media Studio,8.96E+17,"Press Conference - Following National Security Briefing in Bedminster, New Jersey. 🎥https://t.co/v5O8GglOIK https://t.co/H1Zi5XRKEo",FALSE,11145,49032
Media Studio,8.96E+17,"As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed &amp; thrive as the economy grows! https://t.co/ZycW4PPcU5",FALSE,15708,70638
Twitter for iPhone,8.96E+17,"""Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg https://t.co/X6KdszrxsS",FALSE,11946,52445
Twitter for iPhone,8.96E+17,We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4,FALSE,11141,51823
Twitter for iPhone,8.96E+17,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!",FALSE,60063,176749
Twitter for iPhone,8.96E+17,"""Trump approval rebounds to 45%, surges among Hispanics, union homes, men"" https://t.co/vvJMDv9Gjl",FALSE,19993,79230
Twitter for iPhone,8.96E+17,".@IvankaTrump will lead the U.S. delegation to India this fall, supporting women’s entrepreneurship globally.
#GES2017 @narendramodi",FALSE,18303,87293
Twitter for iPhone,8.96E+17,"Mitch, get back to work and put Repeal &amp; Replace, Tax Reform &amp; Cuts and a great Infrastructure Bill on my desk for signing. You can do it!",FALSE,31253,123211
Twitter for iPhone,8.96E+17,"Can you believe that Mitch McConnell, who has screamed Repeal &amp; Replace for 7 years, couldn't get it done. Must Repeal &amp; Replace ObamaCare!",FALSE,24945,106233
Media Studio,8.95E+17,#GodBlessTheUSA🇺🇸 https://t.co/Fkq2gJQOKk,FALSE,22873,84971
Twitter for iPhone,8.95E+17,"Senator Mitch McConnell said I had ""excessive expectations,"" but I don't think so. After 7 years of hearing Repeal &amp; Replace, why not done?",FALSE,31529,122404
Twitter for iPhone,8.95E+17,"...Hopefully we will never have to use this power, but there will never be a time that we are not the most powerful nation in the world!",FALSE,30355,131370
Twitter for iPhone,8.95E+17,My first order as President was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before....,FALSE,25729,107542
Twitter for iPhone,8.95E+17,Senator Luther Strange has done a great job representing the people of the Great State of Alabama. He has my complete and total endorsement!,FALSE,13060,67083
Twitter for iPhone,8.95E+17,"After 200 days, rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!",FALSE,25703,111343
Twitter for iPhone,8.95E+17,E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.,FALSE,24056,85946
Twitter for iPhone,8.95E+17,"After many years of failure,countries are coming together to  finally address the dangers posed by North Korea. We must be tough &amp; decisive!",FALSE,24362,110433
Twitter for iPhone,8.95E+17,"I will be holding a major briefing on the Opioid crisis, a major problem for our country, today at 3:00 P.M. in Bedminster, N.J.",FALSE,14799,72667
Twitter for iPhone,8.95E+17,"I think Senator Blumenthal should take a nice long vacation in Vietnam, where he lied about his service, so he can at least say he was there",FALSE,29933,115856
Twitter for iPhone,8.95E+17,"How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?",FALSE,17551,82202
Twitter for iPhone,8.95E+17,The Fake News Media will not talk about the importance of the United Nations Security Council's 15-0 vote in favor of sanctions on N. Korea!,FALSE,20272,85330
Twitter for iPhone,8.95E+17,On #PurpleHeartDay💜I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA🇺🇸 https://t.co/QmfdLSLp6p,FALSE,15769,76310
Twitter for iPhone,8.95E+17,"...conquests, how brave he was, and it was all a lie. He cried like a baby and begged for forgiveness like a child. Now he judges collusion?",FALSE,17375,74752
Twitter for iPhone,8.95E+17,Never in U.S.history has anyone lied or defrauded voters like Senator Richard Blumenthal. He told stories about his Vietnam battles and....,FALSE,19662,78666
Twitter for iPhone,8.95E+17,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a  phony Vietnam con artist!,FALSE,20919,80581
Twitter for iPhone,8.95E+17,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,FALSE,13164,66731
Twitter for iPhone,8.95E+17,"Hard to believe that with 24/7 #Fake News on CNN, ABC, NBC, CBS, NYTIMES &amp; WAPO, the Trump base is getting stronger!",FALSE,17420,74243
Twitter for iPhone,8.95E+17,"... Supreme Court pick, economic enthusiasm, deregulation &amp; so much more have driven the Trump base even closer together. Will never change!",FALSE,14447,69591
Twitter for iPhone,8.95E+17,"...and West Virginia. The fact is the Fake News Russian collusion story, record Stock Market, border security, military strength, jobs.....",FALSE,12005,59815
Twitter for iPhone,8.95E+17,"The Trump base is far bigger &amp;  stronger than ever before (despite some phony Fake News polling). Look at rallies in Penn, Iowa, Ohio.......",FALSE,19426,90640
Twitter for iPhone,8.95E+17,"The failing @nytimes, which has made every wrong prediction about me including my big election win (apologized), is totally inept!",FALSE,13598,65244
Twitter for iPhone,8.94E+17,Just completed call with President Moon of South Korea. Very happy and impressed with 15-0 United Nations vote on North Korea sanctions.,FALSE,20422,100546
Twitter for iPhone,8.94E+17,"The Fake News refuses to report the success of the first 6 months: S.C., surging economy &amp; jobs,border &amp; military security,ISIS &amp; MS-13 etc.",FALSE,23061,95347
Twitter for iPhone,8.94E+17,MAKE AMERICA GREAT AGAIN! https://t.co/g4ELhh9joH,FALSE,34426,113900
Twitter for iPhone,8.94E+17,United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.,FALSE,18347,83987
Twitter for iPhone,8.94E+17,Thank you Nicole! https://t.co/KlWN05uFOx,FALSE,10528,52192
Twitter for iPhone,8.94E+17,"After many years of LEAKS going on in Washington, it is great to see the A.G. taking action! For National Security, the tougher the better!",FALSE,22371,103975
Twitter for iPhone,8.94E+17,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,FALSE,25763,110129
Twitter for iPhone,8.94E+17,"Working in Bedminster, N.J., as long planned construction is being done at the White House. This is not a vacation - meetings and calls!",FALSE,19955,87982
Twitter for iPhone,8.94E+17,"""Under Trump, gains against #ISIS have dramatically accelerated""
https://t.co/jNtOTh0moL",FALSE,14759,63757
Media Studio,8.94E+17,Prosperity is coming back to our shores because we are putting America WORKERS and FAMILIES first. #AmericaFirst🇺🇸 https://t.co/4kTc6Om308,FALSE,24010,92077
Media Studio,8.94E+17,Great work being done by @FEMA @DHSgov w/state &amp; local leaders to prepare for hurricane season. Preparedness is an investment in our future! https://t.co/e4rbchY3zM,FALSE,10103,49730
Twitter for iPhone,8.93E+17,"No matter the mission, the brave men &amp; women of our @USCG proudly answer the call to serve 24/7/365. THANK YOU and HAPPY BIRTHDAY! #CG227🇺🇸 https://t.co/GY555t0vzN",FALSE,14202,63653
Twitter for iPhone,8.93E+17,Excellent Jobs Numbers just released - and I have only just begun. Many job stifling regulations continue to fall. Movement back to USA!,FALSE,19333,90292
Twitter for iPhone,8.93E+17,"West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night.",FALSE,17395,84848
Twitter for iPhone,8.93E+17,"Consumer confidence is at a 16 year high....and for good reason. Much more regulation ""busting"" to come. Working hard on tax cuts &amp; reform!",FALSE,14948,75633
Twitter for iPhone,8.93E+17,....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin.,FALSE,11235,60261
Twitter for iPhone,8.93E+17,Toyota &amp; Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!,FALSE,26142,117780
Twitter for iPhone,8.93E+17,"Thank you West Virginia! All across the country, Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! https://t.co/thRh7htVbH",FALSE,15828,68517
Twitter for iPhone,8.93E+17,Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGA🇺🇸,FALSE,10787,64611
Media Studio,8.93E+17,"Our GREAT VETERANS can now connect w/ their VA healthcare team from anywhere, using #VAVideoConnect - available at: https://t.co/WFFHLWn8nF. https://t.co/Dmq4htSps9",FALSE,11806,48821
Media Studio,8.93E+17,"Today, I  announced another historic breakthrough for the VA. We are working tirelessly to keep our promises to our GREAT VETERANS! #USA https://t.co/LexSINeM1J",FALSE,16273,70079
Media Studio,8.93E+17,"See you tonight Huntington, West Virginia!
#MakeAmericaGreatAgain🇺🇸
Tickets: https://t.co/ERU0xUWdCr https://t.co/obtDsdV94t",FALSE,9524,44234
Twitter for iPhone,8.93E+17,"Our relationship with Russia is at an all-time &amp; very dangerous  low. You can thank Congress, the same people that can't even give us HCare!",FALSE,29173,92727
Twitter for iPhone,8.93E+17,I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp; jobs will grow.,FALSE,19770,101225
Twitter for iPhone,8.93E+17,Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!,FALSE,16533,82679
Twitter for iPhone,8.93E+17,"I love the White House, one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE",FALSE,32924,137752
Media Studio,8.93E+17,I campaigned on creating a merit-based immigration system that protects U.S. workers &amp; taxpayers. Watch: https://t.co/lv3ScSKnF6 #RAISEAct https://t.co/zCFK5OfYnB,FALSE,20342,78586
Twitter for iPhone,8.93E+17,"""Why the Rust Belt just gave Donald Trump a hero's welcome""
https://t.co/nqiZ8h8ajk",FALSE,12432,56159
Media Studio,8.93E+17,"It was my great honor to pay tribute to a VET who went above &amp; beyond the call of duty to PROTECT our COMRADES, our COUNTRY, &amp; OUR FREEDOM! https://t.co/YS6y1WR30G",FALSE,16823,82161
Twitter for iPhone,8.93E+17,"Small business owners are the DREAMERS &amp; INNOVATORS who are powering us into the future!
Read more and watch here: https://t.co/hZE3fUqKDf https://t.co/TJn5x6HrFG",FALSE,11564,51840
Twitter for iPhone,8.92E+17,Only the Fake News Media and Trump enemies want me to stop using Social Media (110 million people). Only way for me to get the truth out!,FALSE,33675,140273
Twitter for iPhone,8.92E+17,"""Corporations have NEVER made as much money as they are making now."" Thank you Stuart Varney @foxandfriends Jobs are starting to roar,watch!",FALSE,16961,79661
Twitter for iPhone,8.92E+17,"Stock Market could hit all-time high (again) 22,000 today. Was 18,000 only 6 months ago on Election Day. Mainstream media seldom mentions!",FALSE,23445,107308
Twitter for iPhone,8.92E+17,A great day at the White House!,FALSE,25417,122378
Twitter for iPhone,8.92E+17,"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!",FALSE,30726,126845
Twitter for iPhone,8.92E+17,"If ObamaCare is hurting people, &amp; it is, why shouldn't it hurt the insurance companies &amp; why should Congress not be paying what public pays?",FALSE,35202,131252
Twitter for iPhone,8.92E+17,"Don't give up Republican Senators, the World is watching: Repeal &amp; Replace...and go to 51 votes (nuke option), get Cross State Lines &amp; more.",FALSE,25010,106525
Twitter for iPhone,8.91E+17,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!",FALSE,24240,99285
Twitter for iPhone,8.91E+17,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet...",FALSE,26681,101591
Twitter for iPhone,8.91E+17,"I love reading about all of the ""geniuses"" who were so instrumental in my election success. Problem is, most don't exist. #Fake News! MAGA",FALSE,18571,85767
Twitter for iPhone,8.91E+17,"Unless the Republican Senators are total quitters, Repeal &amp; Replace is not dead! Demand another vote before voting on any other bill!",FALSE,22095,92349
Twitter for iPhone,8.91E+17,U.S. Stock Market up almost 20% since Election!,FALSE,22532,106915
Twitter for iPhone,8.91E+17,"If a new HealthCare Bill is not approved quickly, BAILOUTS for Insurance Companies and BAILOUTS for Members of Congress will end very soon!",FALSE,29095,106726
Twitter for iPhone,8.91E+17,"After seven years of ""talking"" Repeal &amp; Replace, the people of our great country are still being forced to live with imploding ObamaCare!",FALSE,19365,80415
Twitter for iPhone,8.91E+17,"If the Senate Democrats ever got the chance, they would switch to a 51 majority vote in first minute. They are laughing at R's. MAKE CHANGE!",FALSE,18985,75811
Twitter for iPhone,8.91E+17,"....8 Dems totally control the U.S. Senate. Many great Republican bills will never pass, like Kate's Law and complete Healthcare. Get smart!",FALSE,17988,70383
Twitter for iPhone,8.91E+17,Republicans in the Senate will NEVER win if they don't go to a 51 vote majority NOW. They look like fools and are just wasting time......,FALSE,18092,73271
Twitter for iPhone,8.91E+17,"The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!",FALSE,17724,71934
Twitter for iPhone,8.91E+17,"Republican Senate must get rid of 60 vote NOW! It is killing the R Party, allows 8 Dems to control country. 200 Bills sit in Senate. A JOKE!",FALSE,18453,69689
Twitter for iPhone,8.91E+17,"In other words, Russia was against Trump in the 2016 Election - and why not, I want strong military &amp; low oil prices. Witch Hunt! https://t.co/mMSxj4Su5z",FALSE,19020,64793
Media Studio,8.91E+17,"We will defend our country, protect our communities and put the safety of the AMERICAN PEOPLE FIRST! Replay: https://t.co/dcZxPKOPZ9 https://t.co/0NGiIhGY18",FALSE,15037,62779
Twitter for iPhone,8.91E+17,I would like to thank Reince Priebus for his service and dedication to his country. We accomplished a lot together and I am proud of him!,FALSE,15792,80770
Twitter for iPhone,8.91E+17,...and a Great Leader. John has also done a spectacular job at Homeland Security. He has been a true star of my Administration,FALSE,14468,68485
Twitter for iPhone,8.91E+17,I am pleased to inform you that I have just named General/Secretary John F Kelly as White House Chief of Staff. He is a Great American....,FALSE,24516,92878
Twitter for iPhone,8.91E+17,Departing for Long Island now. An area under siege from #MS13 gang members. We will not rest until #MS13 is eradicated. #LESM https://t.co/GsgbBUXyHS,FALSE,13675,58914
Twitter for iPhone,8.91E+17,"We will always ENFORCE our laws, PROTECT our borders, and SUPPORT our police! #LESM
Harrisburg, Pennsylvania 
#FlashbackFriday #MS13 https://t.co/79Tskiv69j",FALSE,13971,62365
Twitter for iPhone,8.91E+17,"...Even though parts of healthcare could pass at 51, some really good things need 60. So many great future bills &amp; budgets need 60 votes....",FALSE,10995,55356
Twitter for iPhone,8.91E+17,"If Republicans are going to pass great future legislation in the Senate, they must immediately go to a 51 vote majority, not senseless 60...",FALSE,14432,63380
Twitter for iPhone,8.91E+17,"3 Republicans and 48 Democrats let the American people down. As I said from the beginning, let ObamaCare implode, then deal. Watch!",FALSE,27123,93756
Twitter for iPhone,8.91E+17,"Go Republican Senators, Go! Get there after waiting for 7 years. Give America great healthcare!",FALSE,13641,73164
Media Studio,8.91E+17,It was my great HONOR to present our nation's highest award for a public safety officer - THE MEDAL OF VALOR to FIVE AMERICAN HEROES! https://t.co/j7ceXuBZ3f,FALSE,13266,63785
Media Studio,8.91E+17,"Today, we gathered in the East Room to pay tribute to the HEROES whose courageous actions under fire saved so many lives in Alexandria, VA. https://t.co/it52TkLsye",FALSE,12683,67187
Twitter for iPhone,8.91E+17,Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise https://t.co/qOolNmB65d https://t.co/6OCn9JfMAG,FALSE,7887,43084
Twitter for iPhone,8.91E+17,Big progress being made in ridding our country of MS-13 gang members and gang members in general. MAKE AMERICA SAFE AGAIN!,FALSE,19433,94758
Twitter for iPhone,8.91E+17,"...about then candidate Trump."" Catherine Herridge @FoxNews. So why doesn't Fake News report this? Witch Hunt! Purposely phony reporting.",FALSE,12467,54808
Twitter for iPhone,8.91E+17,"""One of the things that has been lost in the politics of this situation is that the Russians collected and spread negative information.....",FALSE,13164,57728
Twitter for iPhone,8.91E+17,"Come on Republican Senators, you can do it on Healthcare. After 7 years, this is your chance to shine! Don't let the American people down!",FALSE,21456,93516
Twitter for iPhone,8.91E+17,"Wow, the Failing @nytimes said about @foxandfriends ""....the most powerful T.V. show in America.""",FALSE,11826,55479
